STATION_NAME,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPC,HOURLYDewPointTempC,HOURLYWindSpeed,HOURLYWindDirection,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/6/2015 18:53,FM-15,FEW:02 35,10,19.4,16,13.3,5,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/6/2015 19:53,FM-15,CLR:00,10,18.9,15.5,12.8,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/6/2015 20:53,FM-15,FEW:02 36,10,17.8,14.9,12.8,5,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/6/2015 21:53,FM-15,FEW:02 36,10,18.9,15.2,12.2,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/6/2015 22:53,FM-15,OVC:08 37,10,19.4,15.6,12.2,6,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/6/2015 23:53,FM-15,BKN:07 37,10,18.9,15.2,12.2,6,VRB,79,61,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/6/2015 23:59,SOD,,,,,,,,79,61,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 0:53,FM-15,FEW:02 37,10,18.9,15.2,12.2,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 1:53,FM-15,CLR:00,10,17.8,14.6,12.2,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 2:53,FM-15,OVC:08 37,10,17.8,14.6,12.2,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 3:53,FM-15,FEW:02 39,10,17.2,14.4,12.2,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 4:53,FM-15,BKN:07 39,10,18.3,14.9,12.2,5,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 5:53,FM-15,BKN:07 39,10,17.8,14.6,12.2,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 6:53,FM-15,SCT:04 40,10,16.7,13.8,11.7,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 7:53,FM-15,CLR:00,10,16.7,13.8,11.7,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 8:53,FM-15,OVC:08 39,10,21.7,17.2,13.3,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 9:53,FM-15,FEW:02 39,10,22.8,17.8,12.8,6,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 10:53,FM-15,CLR:00,10,23.9,18.6,12.8,5,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 11:53,FM-15,CLR:00,10,24.4,18.9,12.2,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 12:53,FM-15,CLR:00,10,24.4,19,12.8,7,80,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 13:53,FM-15,CLR:00,10,25,19.4,12.8,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 14:53,FM-15,CLR:00,10,25,19.5,13.3,8,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 15:53,FM-15,CLR:00,10,24.4,19,12.8,5,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 16:53,FM-15,CLR:00,10,22.8,17.8,12.8,8,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 17:53,FM-15,CLR:00,10,21.1,16.7,12.8,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 18:53,FM-15,CLR:00,10,18.3,15.2,12.8,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 19:53,FM-15,CLR:00,10,17.8,14.9,12.8,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 20:53,FM-15,CLR:00,10,17.2,14.6,12.8,3,20,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 21:53,FM-15,CLR:00,10,15.6,13.9,12.8,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 22:53,FM-15,CLR:00,10,15.6,13.9,12.8,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 23:53,FM-15,CLR:00,10,14.4,13.1,12.2,0,0,78,58,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/7/2015 23:59,SOD,,,,,,,,78,58,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 0:53,FM-15,CLR:00,10,13.9,12.9,12.2,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 1:53,FM-15,CLR:00,10,13.9,12.9,12.2,3,20,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 2:53,FM-15,CLR:00,10,13.3,12.6,12.2,5,360,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 3:53,FM-15,FEW:02 40,10,13.9,12.9,12.2,3,10,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 4:53,FM-15,FEW:02 42,10,14.4,13.4,12.8,3,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 5:53,FM-15,CLR:00,10,13.9,12.9,12.2,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 6:53,FM-15,CLR:00,10,13.9,12.9,12.2,3,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 7:53,FM-15,CLR:00,10,15,13.6,12.8,5,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 8:53,FM-15,CLR:00,10,20.6,17,14.4,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 9:53,FM-15,CLR:00,10,23.3,18.2,12.8,3,110,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 10:53,FM-15,FEW:02 42,10,25,19.5,13.3,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 11:53,FM-15,BKN:07 46,10,24.4,19.2,13.9,5,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 12:53,FM-15,OVC:08 46,10,25,19.8,15,9,140,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 13:53,FM-15,OVC:08 46,10,25,19.8,15,8,130,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 14:53,FM-15,FEW:02 46,10,25.6,20.4,16.1,9,130,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 15:53,FM-15,SCT:04 48,10,25,19.8,15,9,130,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 16:53,FM-15,CLR:00,10,23.9,19.1,15,8,120,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 17:53,FM-15,CLR:00,10,22.8,18.2,14.4,6,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 18:53,FM-15,CLR:00,10,20,16.7,14.4,3,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 19:53,FM-15,BKN:07 36,10,19.4,16.2,13.9,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 20:53,FM-15,FEW:02 38,10,18.9,16.2,14.4,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 21:53,FM-15,BKN:07 43,10,19.4,16.4,14.4,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 22:53,FM-15,OVC:08 45,10,18.3,15.9,14.4,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 23:53,FM-15,OVC:08 49,10,19.4,16.7,15,0,0,78,56,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/8/2015 23:59,SOD,,,,,,,,78,56,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 0:53,FM-15,BKN:07 49,10,18.3,16.2,15,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 1:53,FM-15,BKN:07 49,10,17.2,15.5,14.4,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 2:53,FM-15,CLR:00,10,16.1,14.7,13.9,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 3:53,FM-15,SCT:04 48,10,16.1,14.7,13.9,3,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 4:53,FM-15,OVC:08 50,10,17.2,15.5,14.4,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 5:53,FM-15,SCT:04 34 OVC:08 50,10,17.8,16.3,15.6,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 6:53,FM-15,BKN:07 55,10,16.7,15.6,15,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 7:53,FM-15,FEW:02 41 OVC:08 55,10,18.9,16.8,15.6,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 8:53,FM-15,FEW:02 55,10,23.3,18.9,15.6,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 9:53,FM-15,CLR:00,10,24.4,19.4,15,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 10:53,FM-15,CLR:00,10,25,19.9,15.6,7,150,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 11:53,FM-15,CLR:00,10,25.6,20.3,15.6,6,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 12:53,FM-15,CLR:00,10,26.1,20.3,12.8,7,150,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 13:53,FM-15,CLR:00,10,26.1,20.4,13.9,8,150,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 14:53,FM-15,CLR:00,10,26.1,20.3,12.8,6,150,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 15:53,FM-15,CLR:00,10,25.6,19.9,13.3,6,180,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 16:53,FM-15,CLR:00,10,25,19.6,13.9,6,170,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 17:53,FM-15,FEW:02 55,10,23.9,19.4,16.1,3,170,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 18:53,FM-15,BKN:07 55,10,22.8,18.2,14.4,7,300,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 19:53,FM-15,FEW:02 49,10,21.1,17.5,15,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 20:53,FM-15,CLR:00,10,19.4,16.7,15,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 21:53,FM-15,CLR:00,10,18.3,16.2,15,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 22:53,FM-15,FEW:02 43,10,17.8,16,15,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 23:53,FM-15,FEW:02 38,10,17.8,16.3,15.6,0,0,80,60,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/9/2015 23:59,SOD,,,,,,,,80,60,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 0:53,FM-15,FEW:02 50,10,17.8,16.3,15.6,3,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 1:53,FM-15,FEW:02 32,10,18.3,16.9,16.1,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 2:53,FM-15,FEW:02 55,10,18.3,17.2,16.7,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 3:53,FM-15,FEW:02 49,10,17.2,16.5,16.1,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 4:53,FM-15,BKN:07 55,10,17.2,16.5,16.1,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 5:53,FM-15,FEW:02 60,10,17.2,16.5,16.1,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 6:53,FM-15,CLR:00,10,17.8,16.7,16.1,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 7:53,FM-15,BKN:07 55,10,20.6,18.3,17.2,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 8:53,FM-15,CLR:00,10,23.9,19.9,17.2,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 9:53,FM-15,CLR:00,10,25,20.1,16.1,6,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 10:53,FM-15,CLR:00,10,25,20.3,16.7,8,130,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 11:53,FM-15,CLR:00,10,25.6,20.6,16.7,9,140,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 12:53,FM-15,CLR:00,10,26.1,20.9,16.7,11,150,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 13:53,FM-15,CLR:00,10,26.1,21.1,17.2,10,150,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 14:53,FM-15,CLR:00,10,25.6,20.8,17.2,10,160,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 15:53,FM-15,CLR:00,10,25,20.4,17.2,9,150,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 16:53,FM-15,FEW:02 50,10,25,20.1,16.1,8,150,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 17:53,FM-15,BKN:07 41 OVC:08 48,10,23.9,19.6,16.7,5,120,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 18:53,FM-15,OVC:08 40,10,23.3,19.3,16.7,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 19:53,FM-15,FEW:02 36,10,21.1,18.3,16.7,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 20:08,FM-16,FEW:02 2,10,19,17.7,17,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 20:53,FM-15,CLR:00,10,19.4,17.3,16.1,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 21:53,FM-15,CLR:00,10,18.3,16.5,15.6,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 22:53,FM-15,CLR:00,10,17.8,16.3,15.6,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 23:53,FM-15,CLR:00,10,17.2,16.1,15.6,0,0,80,62,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/10/2015 23:59,SOD,,,,,,,,80,62,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 0:53,FM-15,CLR:00,10,16.7,15.6,15,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 1:53,FM-15,CLR:00,10,16.7,15.9,15.6,3,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 2:10,FM-16,FEW:02 2,10,17,15.8,15,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 2:53,FM-15,CLR:00,10,16.1,15.4,15,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 3:53,FM-15,CLR:00,10,16.1,15.4,15,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 4:53,FM-15,CLR:00,10,16.1,15.4,15,3,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 5:53,FM-15,SCT:04 44,10,15.6,15.2,15,5,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 6:53,FM-15,CLR:00,10,15.6,14.8,14.4,3,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 7:53,FM-15,CLR:00,10,16.1,15.7,15.6,5,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 8:53,FM-15,CLR:00,10,21.7,18.8,17.2,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 9:53,FM-15,CLR:00,10,24.4,20.1,17.2,3,140,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 10:53,FM-15,CLR:00,10,24.4,20.1,17.2,7,150,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 11:53,FM-15,CLR:00,10,24.4,20.4,17.8,7,160,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 12:53,FM-15,CLR:00,10,25,20.4,17.2,6,180,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 13:53,FM-15,CLR:00,10,25,20.6,17.8,6,210,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 14:53,FM-15,CLR:00,10,25,20.6,17.8,9,200,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 15:53,FM-15,CLR:00,10,24.4,20.6,18.3,7,210,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 16:53,FM-15,CLR:00,10,23.9,20.3,18.3,6,230,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 17:53,FM-15,FEW:02 49,10,23.3,20.1,18.3,3,230,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 18:53,FM-15,SCT:04 28 BKN:07 46,10,23.3,20.1,18.3,6,200,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 19:04,FM-16,BKN:07 26 OVC:08 44,10,23,19.6,18,3,270,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 19:53,FM-15,BKN:07 28 BKN:07 35 OVC:08 43,10,22.8,19.6,17.8,6,290,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 20:06,FM-16,SCT:04 30 BKN:07 38 BKN:07 46,10,22,19.3,18,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 20:53,FM-15,BKN:07 31 BKN:07 38,10,20,18.1,17.2,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 21:53,FM-15,SCT:04 25 SCT:04 31,10,18.9,17.4,16.7,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 22:53,FM-15,CLR:00,10,17.8,16.7,16.1,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 23:53,FM-15,CLR:00,10,17.2,16.1,15.6,3,60,78,59,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/11/2015 23:59,SOD,,,,,,,,78,59,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 0:53,FM-15,CLR:00,10,16.7,15.6,15,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 1:51,FM-16,FEW:02 2,10,16,15.4,15,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 1:53,FM-15,FEW:02 2,10,16.1,15.4,15,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 2:53,FM-15,BKN:07 41,10,16.1,15.4,15,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 3:53,FM-15,CLR:00,10,16.1,15.4,15,3,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 4:53,FM-15,CLR:00,10,16.1,15.4,15,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 5:53,FM-15,CLR:00,10,16.1,15.4,15,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 6:53,FM-15,CLR:00,10,15,14.6,14.4,3,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 7:53,FM-15,CLR:00,10,16.1,15.4,15,3,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 8:53,FM-15,CLR:00,10,21.1,18.3,16.7,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 9:53,FM-15,CLR:00,10,23.9,19.8,17.2,5,160,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 10:53,FM-15,CLR:00,10,24.4,20.1,17.2,3,200,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 11:53,FM-15,CLR:00,10,25,20.4,17.2,5,210,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 12:53,FM-15,CLR:00,10,25.6,21,17.8,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 13:53,FM-15,CLR:00,10,25,20.6,17.8,8,220,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 14:53,FM-15,CLR:00,10,25.6,20.4,16.1,9,220,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 15:53,FM-15,CLR:00,10,25,19.8,15,8,220,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 16:53,FM-15,CLR:00,10,24.4,19.8,16.1,8,230,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 17:53,FM-15,SCT:04 35,10,23.3,19.1,16.1,6,240,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 18:53,FM-15,SCT:04 30 BKN:07 39,10,23.3,19.6,17.2,5,280,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 19:51,FM-16,BKN:07 29 BKN:07 38,10,23,19.3,17,5,250,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 19:53,FM-15,BKN:07 29 BKN:07 38,10,22.8,19.3,17.2,5,240,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 20:07,FM-16,BKN:07 33,10,23,19.3,17,5,250,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 20:53,FM-15,SCT:04 31,10,22.8,19.1,16.7,5,250,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 21:18,FM-16,BKN:07 29,10,22,19,17,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 21:33,FM-16,SCT:04 29,10,20,18.1,17,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 21:53,FM-15,FEW:02 31,10,19.4,17.3,16.1,5,320,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 22:53,FM-15,CLR:00,10,18.3,16.5,15.6,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 23:53,FM-15,BKN:07 30,10,17.8,16.3,15.6,3,50,79,59,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/12/2015 23:59,SOD,,,,,,,,79,59,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/13/2015 0:10,FM-16,BKN:07 28,10,18,16,15,3,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/13/2015 0:44,FM-16,SCT:04 28,10,18,16,15,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/13/2015 0:53,FM-15,FEW:02 28,10,17.8,16,15,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/13/2015 1:53,FM-15,SCT:04 29,10,17.2,15.8,15,3,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/13/2015 2:03,FM-16,BKN:07 29,10,17,15.8,15,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/13/2015 2:53,FM-15,BKN:07 29,10,16.7,15.6,15,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/13/2015 3:10,FM-16,SCT:04 29,10,16,14.7,14,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/13/2015 3:53,FM-15,CLR:00,10,15.6,14.8,14.4,3,40,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/13/2015 4:53,FM-15,CLR:00,10,15.6,14.5,13.9,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,1/13/2015 5:53,FM-15,CLR:00,10,15,14.3,13.9,3,40,,,,,,,,,,,,,,,,,,,
